,bug_id,commit,repo,filename,lineNumber,start time,end time
159333,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,scrapy/utils/log.py,20,2015-05-15 05:46:14-03:00,2024-10-02 10:04:03+02:00
159334,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,scrapy/utils/log.py,21,2015-05-15 05:46:14-03:00,2015-05-15 05:46:14-03:00
159358,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,scrapy/utils/signal.py,11,2015-05-15 05:46:14-03:00,2024-10-02 10:04:03+02:00
159359,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,scrapy/utils/signal.py,51,2015-05-15 05:46:14-03:00,2023-02-02 05:55:59+01:00
159360,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,scrapy/utils/signal.py,52,2015-05-15 05:46:14-03:00,2023-02-02 05:55:59+01:00
159362,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_pipeline_media.py,12,2015-05-15 05:46:14-03:00,2024-10-02 10:04:03+02:00
159363,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_pipeline_media.py,70,2015-05-15 05:46:14-03:00,2024-05-13 19:58:17+05:00
159365,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_utils_log.py,10,2015-05-15 05:46:14-03:00,2023-02-02 05:55:59+01:00
159366,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_utils_log.py,15,2015-05-15 05:46:14-03:00,2024-10-02 10:04:03+02:00
159367,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_utils_log.py,17,2015-05-15 05:46:14-03:00,2024-10-02 10:04:03+02:00
159368,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_utils_log.py,18,2015-05-15 05:46:14-03:00,2024-10-02 10:04:03+02:00
159369,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_utils_log.py,19,2015-05-15 05:46:14-03:00,2020-02-21 23:44:44+05:00
159370,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_utils_log.py,20,2015-05-15 05:46:14-03:00,2024-10-02 10:04:03+02:00
159371,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_utils_log.py,21,2015-05-15 05:46:14-03:00,2024-10-02 10:04:03+02:00
159372,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_utils_log.py,22,2015-05-15 05:46:14-03:00,2024-10-02 10:04:03+02:00
159373,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_utils_log.py,24,2015-05-15 05:46:14-03:00,2024-10-02 10:04:03+02:00
159374,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_utils_log.py,26,2015-05-15 05:46:14-03:00,2024-10-02 10:04:03+02:00
159375,scrapy-33,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,scrapy,tests/test_utils_log.py,27,2015-05-15 05:46:14-03:00,2023-02-02 05:55:59+01:00
159812,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/_tqdm.py,751,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159813,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/_tqdm.py,752,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159814,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/_tqdm.py,753,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159815,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/_tqdm.py,754,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159816,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/_tqdm.py,755,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159817,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/_tqdm.py,756,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159818,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/_tqdm.py,763,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159825,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1563,2018-07-19 21:48:08+01:00,2020-10-08 15:06:27+01:00
159826,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1564,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159827,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1565,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159828,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1566,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159829,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1567,2018-07-19 21:48:08+01:00,2019-05-14 14:48:01+01:00
159830,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1568,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159831,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1569,2018-07-19 21:48:08+01:00,2019-05-14 14:48:01+01:00
159832,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1570,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159833,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1571,2018-07-19 21:48:08+01:00,2019-05-16 19:54:30+01:00
159834,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1572,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159835,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1573,2018-07-19 21:48:08+01:00,2019-05-16 19:54:30+01:00
159836,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1574,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159837,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1575,2018-07-19 21:48:08+01:00,2019-05-14 14:48:01+01:00
159838,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1576,2018-07-19 21:48:08+01:00,2019-05-14 14:48:01+01:00
159839,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1577,2018-07-19 21:48:08+01:00,2019-05-14 14:48:01+01:00
159840,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1578,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159841,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1579,2018-07-19 21:48:08+01:00,2019-05-14 14:48:01+01:00
159842,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1580,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159843,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1581,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159844,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1582,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159845,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1583,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159846,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1584,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159847,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1585,2018-07-19 21:48:08+01:00,2019-05-14 14:48:01+01:00
159848,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1586,2018-07-19 21:48:08+01:00,2019-05-14 14:48:01+01:00
159849,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1587,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159850,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1588,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159851,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1589,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159852,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1590,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159853,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1591,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159854,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1592,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
159855,tqdm-5,4f340697af69b71850aad496387c9c5aa1904136,tqdm,tqdm/tests/tests_tqdm.py,1593,2018-07-19 21:48:08+01:00,2024-08-03 23:25:22+01:00
160208,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,scrapy/item.py,28,2017-02-08 02:12:52-04:00,2023-02-02 05:55:59+01:00
160209,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,scrapy/item.py,43,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160210,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,scrapy/item.py,44,2017-02-08 02:12:52-04:00,2023-02-02 05:55:59+01:00
160211,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,1,2017-02-08 02:12:52-04:00,2020-08-31 16:35:35+02:00
160212,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,6,2017-02-08 02:12:52-04:00,2019-09-17 12:27:22+05:00
160213,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,7,2017-02-08 02:12:52-04:00,2019-11-13 09:28:48+01:00
160214,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,8,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160215,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,9,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160216,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,10,2017-02-08 02:12:52-04:00,2020-08-31 16:35:35+02:00
160217,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,11,2017-02-08 02:12:52-04:00,2020-08-31 16:35:35+02:00
160218,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,253,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160219,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,254,2017-02-08 02:12:52-04:00,2023-02-02 05:55:59+01:00
160220,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,255,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160221,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,256,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160222,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,257,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160223,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,258,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160224,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,259,2017-02-08 02:12:52-04:00,2023-02-02 05:55:59+01:00
160225,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,260,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160226,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,261,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160227,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,262,2017-02-08 02:12:52-04:00,2020-08-31 16:35:35+02:00
160228,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,263,2017-02-08 02:12:52-04:00,2020-08-31 16:35:35+02:00
160229,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,264,2017-02-08 02:12:52-04:00,2020-08-31 16:35:35+02:00
160230,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,265,2017-02-08 02:12:52-04:00,2020-08-31 16:35:35+02:00
160231,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,266,2017-02-08 02:12:52-04:00,2020-08-31 16:35:35+02:00
160232,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,267,2017-02-08 02:12:52-04:00,2020-08-31 16:35:35+02:00
160233,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,268,2017-02-08 02:12:52-04:00,2020-08-31 16:35:35+02:00
160234,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,269,2017-02-08 02:12:52-04:00,2020-08-31 16:35:35+02:00
160235,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,270,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160236,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,271,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160237,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,272,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160238,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,273,2017-02-08 02:12:52-04:00,2017-08-21 19:15:03+05:00
160239,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,274,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160240,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,275,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160241,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,276,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160242,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,277,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160243,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,278,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160244,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,279,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160245,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,280,2017-02-08 02:12:52-04:00,2023-02-02 05:55:59+01:00
160246,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,281,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160247,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,282,2017-02-08 02:12:52-04:00,2023-02-02 05:55:59+01:00
160248,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,283,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160249,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,284,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160250,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,285,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160251,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,286,2017-02-08 02:12:52-04:00,2023-02-02 05:55:59+01:00
160252,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,287,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160253,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,288,2017-02-08 02:12:52-04:00,2019-12-05 13:52:31+01:00
160254,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,289,2017-02-08 02:12:52-04:00,2023-12-25 15:03:08+04:00
160255,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,290,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160256,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,291,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160257,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,292,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160258,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,293,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160259,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,294,2017-02-08 02:12:52-04:00,2020-08-16 11:26:32+05:30
160260,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,295,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160261,scrapy-8,4e765acaed7a914630ee5320fa6f6523890a2b9d,scrapy,tests/test_item.py,296,2017-02-08 02:12:52-04:00,2024-10-02 10:04:03+02:00
160428,pandas-8,d09f20e29bdfa82f5efc071986e2633001d552f6,pandas,doc/source/whatsnew/v1.1.0.rst,754,2020-05-09 16:07:42-04:00,2020-05-28 13:19:46-04:00
160434,pandas-8,d09f20e29bdfa82f5efc071986e2633001d552f6,pandas,pandas/tests/frame/methods/test_replace.py,1383,2020-05-09 16:07:42-04:00,2024-10-02 21:38:49+02:00
160435,pandas-8,d09f20e29bdfa82f5efc071986e2633001d552f6,pandas,pandas/tests/frame/methods/test_replace.py,1384,2020-05-09 16:07:42-04:00,2024-10-02 21:38:49+02:00
160436,pandas-8,d09f20e29bdfa82f5efc071986e2633001d552f6,pandas,pandas/tests/frame/methods/test_replace.py,1385,2020-05-09 16:07:42-04:00,2024-10-02 21:38:49+02:00
160437,pandas-8,d09f20e29bdfa82f5efc071986e2633001d552f6,pandas,pandas/tests/frame/methods/test_replace.py,1386,2020-05-09 16:07:42-04:00,2024-10-02 21:38:49+02:00
160438,pandas-8,d09f20e29bdfa82f5efc071986e2633001d552f6,pandas,pandas/tests/frame/methods/test_replace.py,1387,2020-05-09 16:07:42-04:00,2024-10-02 21:38:49+02:00
160439,pandas-8,d09f20e29bdfa82f5efc071986e2633001d552f6,pandas,pandas/tests/frame/methods/test_replace.py,1388,2020-05-09 16:07:42-04:00,2020-10-21 08:08:56-04:00
160440,pandas-8,d09f20e29bdfa82f5efc071986e2633001d552f6,pandas,pandas/tests/frame/methods/test_replace.py,1389,2020-05-09 16:07:42-04:00,2024-10-02 21:38:49+02:00
160441,pandas-8,d09f20e29bdfa82f5efc071986e2633001d552f6,pandas,pandas/tests/frame/methods/test_replace.py,1390,2020-05-09 16:07:42-04:00,2024-10-02 21:38:49+02:00
160484,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,black.py,1047,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160485,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,black.py,1048,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160486,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,black.py,1049,2018-04-24 09:38:12-07:00,2018-06-15 15:12:16-07:00
160487,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,black.py,1050,2018-04-24 09:38:12-07:00,2018-06-15 15:12:16-07:00
160488,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/comments6.py,1,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160489,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/comments6.py,2,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160490,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/comments6.py,3,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160491,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/comments6.py,4,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160492,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/comments6.py,5,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160493,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/comments6.py,6,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160494,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/comments6.py,7,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160495,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/comments6.py,8,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160496,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/test_black.py,629,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160497,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/test_black.py,630,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160498,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/test_black.py,631,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160499,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/test_black.py,632,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160500,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/test_black.py,633,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160501,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/test_black.py,634,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160502,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/test_black.py,635,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160503,black-19,29e97d1d4a7717f1bd0ca35cacf2f2ce6d815b0c,black,tests/test_black.py,636,2018-04-24 09:38:12-07:00,2018-04-24 09:38:12-07:00
160664,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,doc/source/whatsnew/v1.0.0.rst,805,2020-01-02 14:38:40-06:00,2024-10-02 21:38:49+02:00
160665,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,299,2020-01-02 14:38:40-06:00,2020-02-28 07:40:28-08:00
160666,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,302,2020-01-02 14:38:40-06:00,2024-04-24 10:26:56-07:00
160667,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,303,2020-01-02 14:38:40-06:00,2024-04-24 10:26:56-07:00
160668,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,304,2020-01-02 14:38:40-06:00,2024-04-24 10:26:56-07:00
160669,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,305,2020-01-02 14:38:40-06:00,2024-04-24 10:26:56-07:00
160670,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,306,2020-01-02 14:38:40-06:00,2024-04-24 10:26:56-07:00
160671,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,307,2020-01-02 14:38:40-06:00,2024-04-24 10:26:56-07:00
160672,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,315,2020-01-02 14:38:40-06:00,2024-04-24 10:26:56-07:00
160673,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,316,2020-01-02 14:38:40-06:00,2024-04-24 10:26:56-07:00
160674,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,317,2020-01-02 14:38:40-06:00,2021-03-18 08:40:01+01:00
160675,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,318,2020-01-02 14:38:40-06:00,2020-02-28 07:40:28-08:00
160676,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,319,2020-01-02 14:38:40-06:00,2020-02-28 07:40:28-08:00
160677,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,320,2020-01-02 14:38:40-06:00,2020-02-28 07:40:28-08:00
160678,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,321,2020-01-02 14:38:40-06:00,2020-02-28 07:40:28-08:00
160679,pandas-99,b8043724c48890e86fda0265ad5b6ac3d31f1940,pandas,pandas/_libs/tslib.pyx,322,2020-01-02 14:38:40-06:00,2020-07-06 10:19:36-05:00
